carte_id,compte_id,type_carte,date_expiration,statut
4804,3267,CIB,2024-08-15,active
4805,1753,Mastercard,2028-01-26,active
4806,773,CIB,2026-01-28,active
4807,6950,Visa,2028-03-05,bloquee
4808,2391,CIB,2026-01-12,expiree
4809,3817,Mastercard,2027-07-21,bloquee
4810,92,Mastercard,2025-08-23,expiree
4811,437,CIB,2026-10-16,active
4812,5838,Visa,2028-08-14,active
4813,626,Mastercard,2028-11-01,active
4814,1985,Mastercard,2028-08-28,bloquee
4815,3971,Mastercard,2028-11-12,active
4816,464,Visa,2024-02-11,bloquee
4817,1753,Mastercard,2027-01-18,active
4818,2302,CIB,2024-03-28,bloquee
4819,601,Mastercard,2026-04-12,active
4820,4237,Visa,2027-05-15,active
4821,6993,CIB,2024-10-30,active
4822,34,Mastercard,2025-09-16,active
4823,5726,Mastercard,2025-08-25,active
4824,4563,Visa,2024-02-10,active
4825,5592,Visa,2028-05-19,active
4826,60,Mastercard,2028-01-26,expiree
4827,6338,CIB,2028-02-15,active
4828,2751,CIB,2024-06-15,active
4829,6412,Visa,2028-04-07,active
4830,2334,CIB,2025-03-18,active
4831,2493,Mastercard,2026-05-23,expiree
4832,2844,CIB,2026-04-14,active
4833,5907,CIB,2024-03-13,active
4834,4756,Visa,2024-07-12,bloquee
4835,6428,CIB,2026-09-28,active
4836,814,Mastercard,2026-12-31,expiree
4837,4834,CIB,2028-05-27,active
4838,3206,Mastercard,2027-06-02,active
4839,4724,Visa,2024-05-26,active
4840,1496,CIB,2024-09-17,active
4841,4757,CIB,2028-12-23,active
4842,973,Mastercard,2026-01-22,active
4843,2151,CIB,2026-12-29,active
4844,6857,Visa,2027-05-10,active
4845,6915,Mastercard,2027-10-22,active
4846,6894,Visa,2024-12-21,active
4847,365,CIB,2026-01-23,active
4848,1284,Mastercard,2025-04-22,active
4849,2177,CIB,2026-09-26,active
4850,1333,Visa,2026-03-24,expiree
4851,2594,Mastercard,2027-10-20,active
4852,1864,Visa,2026-09-29,active
4853,6722,Visa,2024-08-01,active
4854,5831,Mastercard,2024-01-09,active
4855,2029,CIB,2027-11-01,expiree
4856,5550,Mastercard,2024-04-13,active
4857,2742,Mastercard,2027-06-01,active
4858,3554,Visa,2025-01-05,active
4859,1753,Mastercard,2027-05-22,active
4860,607,Mastercard,2024-04-02,active
4861,6285,Mastercard,2024-05-06,active
4862,4741,Mastercard,2026-08-08,active
4863,3501,CIB,2025-12-02,active
4864,5361,Visa,2027-06-16,expiree
4865,1220,Mastercard,2027-08-15,active
4866,4245,Visa,2027-06-20,active
4867,883,Visa,2024-09-01,expiree
4868,1771,Visa,2024-08-04,active
4869,232,Visa,2027-05-24,active
4870,4646,CIB,2026-05-29,active
4871,424,CIB,2024-09-25,active
4872,458,Visa,2026-11-30,active
4873,1753,Visa,2024-05-16,active
4874,5516,CIB,2026-12-02,expiree
4875,85,Mastercard,2025-02-28,active
4876,1753,Mastercard,2024-11-05,active
4877,4686,CIB,2028-09-30,expiree
4878,6359,Visa,2024-08-14,expiree
4879,3383,Visa,2027-03-18,active
4880,3769,CIB,2027-11-04,active
4881,2857,Mastercard,2027-03-22,bloquee
4882,5248,Mastercard,2027-05-25,active
4883,6707,Visa,2024-06-18,bloquee
4884,5316,Visa,2028-01-05,active
4885,5490,Mastercard,2028-03-15,active
4886,4703,Mastercard,2025-12-22,active
4887,3717,Visa,2028-06-18,active
4888,1805,Mastercard,2027-11-02,active
4889,2869,CIB,2026-11-13,expiree
4890,2756,Visa,2028-09-29,active
4891,6906,CIB,2028-08-02,bloquee
4892,6850,Mastercard,2025-06-18,active
4893,6323,Mastercard,2025-12-26,expiree
4894,1753,Mastercard,2026-05-24,active
4895,4938,CIB,2026-03-31,expiree
4896,6415,CIB,2025-12-23,active
4897,1289,CIB,2027-08-15,expiree
4898,5839,Visa,2027-12-27,active
4899,2381,CIB,2025-12-13,active
4900,6412,CIB,2027-01-25,expiree
4901,4897,Mastercard,2024-01-28,bloquee
4902,2741,Visa,2028-01-28,active
4903,5591,Visa,2027-07-01,expiree
4904,3642,Mastercard,2028-06-20,expiree
4905,6359,Mastercard,2025-09-04,active
4906,2343,CIB,2024-01-26,bloquee
4907,1753,Visa,2027-06-30,active
4908,4817,CIB,2024-09-04,bloquee
4909,4225,Mastercard,2028-04-11,active
4910,4821,CIB,2028-09-17,active
4911,6864,CIB,2026-08-21,active
4912,1411,CIB,2025-06-16,active
4913,2019,Mastercard,2028-12-08,active
4914,5960,Visa,2028-09-30,active
4915,3542,CIB,2025-06-21,active
4916,5507,CIB,2025-09-20,active
4917,430,Mastercard,2028-06-07,expiree
4918,4239,CIB,2027-05-27,expiree
4919,2786,Mastercard,2024-07-22,active
4920,3023,Visa,2027-04-08,active
4921,5408,Visa,2026-03-19,active
4922,5420,CIB,2027-11-07,expiree
4923,1273,Visa,2026-10-12,active
4924,2097,Visa,2027-07-02,bloquee
4925,2992,Mastercard,2025-11-08,bloquee
4926,336,Visa,2026-11-22,bloquee
4927,6953,Mastercard,2028-08-13,expiree
4928,3660,Visa,2026-11-07,active
4929,4186,Mastercard,2027-04-30,active
4930,2309,Mastercard,2024-03-28,active
4931,1575,Visa,2024-12-11,active
4932,1800,Mastercard,2026-09-25,active
4933,897,Mastercard,2026-05-03,active
4934,6291,CIB,2026-07-16,expiree
4935,1092,CIB,2026-12-17,active
4936,6461,Mastercard,2028-05-11,active
4937,1715,Mastercard,2027-07-25,bloquee
4938,5806,CIB,2024-06-29,active
4939,2375,Mastercard,2024-12-06,active
4940,6436,Mastercard,2024-02-04,bloquee
4941,2135,Visa,2028-05-02,active
4942,4839,CIB,2026-02-01,active
4943,5341,Visa,2025-02-04,active
4944,5326,Mastercard,2028-08-05,expiree
4945,1061,Visa,2027-08-16,active
4946,6248,Mastercard,2027-10-18,bloquee
4947,5472,Mastercard,2024-08-07,active
4948,4797,Mastercard,2027-12-17,expiree
4949,4190,Visa,2024-12-27,active
4950,6703,Visa,2028-06-14,active
4951,4378,Visa,2027-12-14,active
4952,4304,Visa,2024-10-17,active
4953,6254,Visa,2028-10-24,active
4954,2498,CIB,2026-05-21,expiree
4955,2902,Visa,2025-02-09,active
4956,495,CIB,2028-05-12,expiree
4957,2439,Mastercard,2028-09-21,expiree
4958,5914,CIB,2028-10-26,active
4959,6914,CIB,2025-10-21,active
4960,3311,Visa,2028-04-30,expiree
4961,5983,Mastercard,2025-05-09,expiree
4962,3247,CIB,2027-01-30,active
4963,6720,Visa,2028-04-13,active
4964,5077,CIB,2026-11-19,active
4965,3426,Visa,2028-06-05,active
4966,6116,CIB,2024-08-24,active
4967,3731,CIB,2025-10-22,expiree
4968,1400,CIB,2026-08-10,expiree
4969,2167,CIB,2025-09-22,active
4970,2038,Visa,2027-05-13,active
4971,566,CIB,2024-10-27,active
4972,3245,Mastercard,2026-06-09,active
4973,657,Visa,2024-03-15,active
4974,1519,Mastercard,2025-12-26,active
4975,6326,Visa,2028-11-11,bloquee
4976,1014,Mastercard,2028-01-20,bloquee
4977,5509,Mastercard,2026-03-10,expiree
4978,5782,Visa,2028-10-17,bloquee
4979,863,Visa,2024-02-09,expiree
4980,3389,Visa,2028-05-05,active
4981,383,Visa,2028-11-21,active
4982,1705,Mastercard,2027-08-18,bloquee
4983,4059,Visa,2024-07-23,active
4984,1357,Visa,2026-12-31,active
4985,2744,Mastercard,2025-11-11,active
4986,1661,CIB,2025-04-30,expiree
4987,409,Mastercard,2027-07-24,bloquee
4988,2818,Mastercard,2027-07-11,expiree
4989,6946,Mastercard,2028-03-19,active
4990,2052,Mastercard,2024-05-29,active
4991,735,Visa,2028-10-24,bloquee
4992,4084,CIB,2027-02-08,active
4993,3849,Visa,2028-04-26,expiree
4994,1391,Mastercard,2027-11-08,active
4995,2230,Mastercard,2024-10-15,bloquee
4996,5167,CIB,2024-08-10,expiree
4997,6070,Mastercard,2027-06-07,active
4998,682,CIB,2028-01-07,expiree
4999,5961,Visa,2028-04-06,active
5000,3573,CIB,2024-10-01,active
5001,6409,Visa,2028-06-29,active
5002,4666,Visa,2026-01-02,active
5003,5068,CIB,2026-04-10,active
5004,5029,Visa,2028-11-21,active
5005,861,Mastercard,2027-06-03,bloquee
5006,1911,Visa,2024-01-30,bloquee
5007,196,Mastercard,2028-02-22,expiree
5008,764,CIB,2026-06-24,active
5009,3568,Mastercard,2028-05-21,active
5010,6432,Visa,2024-06-20,active
5011,4822,Visa,2028-08-10,bloquee
5012,689,Mastercard,2027-08-07,expiree
5013,6403,Visa,2024-06-17,active
5014,4993,CIB,2026-06-30,active
5015,5113,CIB,2025-08-26,active
5016,4606,Visa,2026-01-06,active
5017,2970,Mastercard,2024-01-13,bloquee
5018,1578,Mastercard,2024-02-25,expiree
5019,4439,CIB,2025-05-02,bloquee
5020,1389,Mastercard,2027-04-19,active
5021,2529,Mastercard,2025-02-20,active
5022,1753,Visa,2026-06-17,active
5023,1096,Mastercard,2028-05-01,expiree
5024,4749,Visa,2024-04-06,active
5025,6435,CIB,2027-05-09,bloquee
5026,5457,Visa,2024-09-08,active
5027,2190,Visa,2027-04-28,active
5028,5924,Mastercard,2025-08-19,active
5029,755,Visa,2026-12-20,bloquee
5030,2025,CIB,2027-08-23,active
5031,3054,Mastercard,2028-06-19,bloquee
5032,5766,Visa,2026-07-11,active
5033,6751,Visa,2028-06-05,active
5034,1218,CIB,2025-11-03,active
5035,1296,Mastercard,2025-04-06,active
5036,1400,CIB,2028-05-30,active
5037,2442,CIB,2025-07-22,expiree
5038,4970,Mastercard,2026-08-09,active
5039,2208,CIB,2028-01-07,active
5040,3457,Mastercard,2026-05-24,active
5041,3642,CIB,2026-07-12,active
5042,3833,Visa,2025-07-22,active
5043,1217,Visa,2027-08-01,bloquee
5044,6750,Visa,2028-01-21,active
5045,1709,CIB,2026-07-19,active
5046,1262,Mastercard,2024-11-22,active
5047,5099,Visa,2028-01-06,expiree
5048,4985,CIB,2028-10-21,active
5049,3881,CIB,2025-09-24,active
5050,105,Visa,2026-05-07,expiree
5051,3393,Mastercard,2026-11-28,active
5052,3054,Visa,2028-03-21,expiree
5053,2496,Mastercard,2025-10-28,active
5054,1798,Mastercard,2028-11-22,expiree
5055,2177,Mastercard,2025-04-02,active
5056,2960,CIB,2028-01-19,expiree
5057,1296,Visa,2025-05-09,active
5058,6429,Mastercard,2024-08-15,active
5059,6944,Visa,2027-07-17,active
5060,510,Visa,2028-12-06,active
5061,1556,Mastercard,2028-05-06,active
5062,3379,CIB,2024-06-07,active
5063,5273,Visa,2028-04-27,bloquee
5064,3862,Visa,2028-04-26,bloquee
5065,6633,Mastercard,2024-03-09,bloquee
5066,2814,Visa,2024-08-26,active
5067,5373,Mastercard,2028-09-18,active
5068,5430,CIB,2025-02-08,active
5069,2409,Mastercard,2027-03-27,active
5070,2842,Mastercard,2024-08-03,active
5071,6226,CIB,2026-01-27,active
5072,247,Mastercard,2026-07-21,expiree
5073,6632,Mastercard,2024-03-20,active
5074,3563,Visa,2026-11-01,active
5075,6589,Visa,2027-06-25,expiree
5076,2634,Mastercard,2027-07-28,active
5077,1743,Mastercard,2024-02-03,expiree
5078,822,Visa,2027-01-29,active
5079,6521,Visa,2028-02-17,expiree
5080,6755,CIB,2027-02-02,active
5081,1617,CIB,2024-10-25,active
5082,2834,Visa,2028-09-29,active
5083,5710,Mastercard,2028-01-10,active
5084,3962,CIB,2025-10-21,active
5085,1264,Mastercard,2026-06-21,active
5086,696,Mastercard,2026-07-17,active
5087,2649,CIB,2028-06-30,active
5088,5825,Visa,2027-04-13,expiree
5089,5012,Visa,2024-05-05,active
5090,2741,Visa,2028-09-11,active
5091,6017,Visa,2028-09-11,active
5092,5344,CIB,2026-12-31,active
5093,1044,CIB,2028-08-10,active
5094,2030,CIB,2025-08-23,active
5095,4769,Mastercard,2026-12-14,expiree
5096,5990,Mastercard,2024-10-19,active
5097,6048,Mastercard,2024-11-07,expiree
5098,2125,Visa,2024-04-25,expiree
5099,6755,Visa,2025-05-15,active
5100,1753,Mastercard,2027-06-02,active
5101,4569,CIB,2027-08-23,active
5102,6710,CIB,2026-01-16,active
5103,929,CIB,2026-08-06,expiree
5104,306,Visa,2028-04-12,expiree
5105,1920,CIB,2027-06-07,active
5106,5548,CIB,2024-01-15,active
5107,3380,CIB,2025-04-22,expiree
5108,6099,Visa,2025-12-18,active
5109,1154,CIB,2025-05-15,active
5110,4686,Mastercard,2028-06-22,active
5111,4797,Mastercard,2025-06-26,active
5112,2001,Mastercard,2027-12-25,active
5113,4614,Visa,2027-07-14,active
5114,1373,Visa,2024-02-23,active
5115,2381,Visa,2026-10-13,active
5116,528,Visa,2024-07-31,active
5117,5882,CIB,2024-11-28,expiree
5118,2653,Visa,2028-01-31,active
5119,5727,CIB,2024-07-09,bloquee
5120,833,CIB,2025-03-16,active
5121,1469,Mastercard,2025-09-09,expiree
5122,4523,Mastercard,2025-01-31,bloquee
5123,1033,Visa,2024-08-28,active
5124,1753,Mastercard,2026-10-30,active
5125,514,CIB,2026-12-17,expiree
5126,371,CIB,2028-11-26,active
5127,6619,CIB,2027-12-04,active
5128,5482,Visa,2028-05-05,expiree
5129,6837,Visa,2024-09-15,bloquee
5130,688,Mastercard,2024-03-13,active
5131,3283,Visa,2025-05-29,expiree
5132,3744,Visa,2024-08-23,active
5133,1801,CIB,2027-11-16,expiree
5134,3598,Visa,2028-06-07,active
5135,5076,Visa,2025-08-29,active
5136,6403,Mastercard,2026-02-04,active
5137,4766,CIB,2024-10-21,active
5138,2608,Mastercard,2024-11-29,active
5139,332,Mastercard,2027-02-23,active
5140,1318,Mastercard,2027-03-31,expiree
5141,5449,Visa,2028-03-17,active
5142,4462,Visa,2024-05-10,active
5143,6063,Visa,2026-07-08,active
5144,2595,Mastercard,2024-07-22,expiree
5145,5077,Mastercard,2025-12-08,bloquee
5146,2005,Mastercard,2028-01-09,active
5147,6727,CIB,2024-06-22,active
5148,2490,CIB,2025-08-22,bloquee
5149,1753,Mastercard,2026-11-14,active
5150,6285,Visa,2028-02-12,active
5151,3878,CIB,2027-08-03,active
5152,4114,Mastercard,2024-04-19,bloquee
5153,6876,CIB,2027-02-20,active
5154,3589,CIB,2028-09-12,active
5155,5949,Mastercard,2026-12-24,active
5156,929,Mastercard,2024-03-13,active
5157,4896,Mastercard,2028-01-07,active
5158,4711,Visa,2027-12-06,active
5159,4251,Visa,2024-04-14,active
5160,354,Visa,2024-03-06,active
5161,3799,Visa,2028-10-11,active
5162,1559,CIB,2024-07-22,active
5163,5071,CIB,2024-03-06,active
5164,5072,CIB,2028-10-09,active
5165,1253,Mastercard,2024-01-03,active
5166,5659,Mastercard,2026-02-01,active
5167,5067,Mastercard,2026-09-04,active
5168,4766,Mastercard,2028-06-18,active
5169,3244,Mastercard,2026-01-06,expiree
5170,2834,Mastercard,2027-06-30,expiree
5171,1816,Mastercard,2027-05-24,active
5172,2346,CIB,2026-12-04,active
5173,5679,Visa,2025-12-10,active
5174,2524,Visa,2026-05-17,bloquee
5175,6706,CIB,2026-08-03,bloquee
5176,3457,Mastercard,2025-07-14,active
5177,6724,Visa,2027-12-06,active
5178,4920,Visa,2025-08-13,active
5179,6726,CIB,2027-07-02,active
5180,4279,Visa,2024-06-30,active
5181,1124,Visa,2026-01-23,expiree
5182,6812,Mastercard,2028-04-07,active
5183,5899,Mastercard,2027-12-03,active
5184,5710,CIB,2028-12-04,active
5185,2618,Visa,2028-11-19,active
5186,4891,Mastercard,2025-03-13,expiree
5187,6048,Mastercard,2024-05-31,expiree
5188,565,CIB,2024-01-17,expiree
5189,2029,CIB,2026-10-25,active
5190,2939,Mastercard,2027-04-08,active
5191,35,Mastercard,2024-01-06,active
5192,6182,Visa,2025-07-21,expiree
5193,4032,CIB,2025-05-01,expiree
5194,5662,CIB,2027-11-15,active
5195,1753,CIB,2026-03-29,active
5196,115,Mastercard,2024-12-23,active
5197,1868,Mastercard,2025-01-09,active
5198,1122,Mastercard,2027-10-23,bloquee
5199,2064,Mastercard,2028-11-06,active
5200,2486,Visa,2028-10-31,expiree
5201,3569,Visa,2025-08-27,expiree
5202,1753,CIB,2025-05-12,active
5203,5734,Mastercard,2026-05-26,active
5204,2799,CIB,2027-03-03,expiree
5205,3445,Visa,2025-06-13,active
5206,2697,Mastercard,2026-07-01,expiree
5207,5318,Visa,2026-12-06,bloquee
5208,3901,Visa,2025-11-09,expiree
5209,1072,Mastercard,2024-04-06,active
5210,2783,CIB,2028-05-18,active
5211,5546,Visa,2027-09-17,active
5212,603,Visa,2025-03-20,active
5213,1155,Mastercard,2025-03-21,active
5214,1870,Visa,2028-02-12,active
5215,4628,CIB,2028-01-05,active
5216,5356,Mastercard,2027-12-07,active
5217,5495,Mastercard,2027-10-25,active
5218,164,Visa,2027-09-17,expiree
5219,5066,Visa,2027-08-09,active
5220,5590,Mastercard,2028-12-15,active
5221,1606,CIB,2025-10-16,active
5222,3774,Visa,2024-12-08,active
5223,6895,CIB,2024-08-31,expiree
5224,5564,Visa,2024-08-31,bloquee
5225,3584,Mastercard,2024-08-08,bloquee
5226,645,CIB,2025-09-04,active
5227,4465,Mastercard,2024-12-09,active
5228,4462,Mastercard,2028-04-24,bloquee
5229,941,CIB,2028-05-03,expiree
5230,2602,Mastercard,2027-03-19,bloquee
5231,4577,Visa,2027-11-01,active
5232,3870,Mastercard,2024-06-20,expiree
5233,3749,CIB,2026-04-05,active
5234,6636,Visa,2028-01-27,bloquee
5235,1726,Mastercard,2026-04-06,bloquee
5236,5966,Visa,2026-04-17,bloquee
5237,2953,Mastercard,2025-10-05,active
5238,1989,CIB,2028-06-09,active
5239,3386,CIB,2024-09-20,active
5240,4960,Mastercard,2024-12-02,active
5241,4745,Mastercard,2026-02-06,active
5242,6328,Visa,2025-08-27,expiree
5243,5515,Visa,2028-08-01,active
5244,5650,Visa,2025-05-16,active
5245,5079,CIB,2025-09-25,active
5246,4284,Mastercard,2026-06-19,active
5247,32,Visa,2025-01-15,active
5248,4296,CIB,2028-12-22,active
5249,6633,Mastercard,2025-02-27,active
5250,6236,Mastercard,2027-06-19,active
5251,6648,CIB,2025-11-11,active
5252,5832,Mastercard,2028-01-13,active
5253,4164,Visa,2024-10-27,active
5254,239,CIB,2028-07-14,bloquee
5255,1419,Mastercard,2027-02-03,active
5256,1330,Mastercard,2028-03-09,active
5257,1506,Mastercard,2026-11-08,active
5258,4948,Visa,2024-01-29,active
5259,2814,Mastercard,2027-08-07,expiree
5260,4741,Mastercard,2027-07-20,active
5261,2718,Visa,2026-05-30,active
5262,6305,Visa,2024-07-12,active
5263,4806,Mastercard,2028-12-16,bloquee
5264,2093,Mastercard,2026-07-19,active
5265,5386,Visa,2025-05-10,expiree
5266,1750,Mastercard,2028-09-11,expiree
5267,4839,Mastercard,2026-07-23,active
5268,3831,Mastercard,2025-02-27,active
5269,2692,Visa,2024-09-14,active
5270,4133,CIB,2026-01-21,expiree
5271,521,Visa,2028-04-07,active
5272,4895,Mastercard,2028-02-18,expiree
5273,1933,Visa,2028-03-18,expiree
5274,921,CIB,2024-08-26,active
5275,3990,Visa,2025-12-07,active
5276,4491,CIB,2026-06-11,expiree
5277,3114,CIB,2025-03-13,active
5278,2228,Mastercard,2028-01-17,active
5279,3218,Mastercard,2025-08-05,active
5280,1753,Mastercard,2027-11-03,active
5281,6238,Mastercard,2027-02-09,active
5282,4730,CIB,2026-02-25,active
5283,4959,CIB,2027-06-02,active
5284,755,CIB,2025-06-24,expiree
5285,1009,Mastercard,2028-04-02,active
5286,980,Mastercard,2028-12-25,active
5287,3100,Mastercard,2026-08-21,active
5288,6122,Visa,2028-12-14,active
5289,1871,Mastercard,2028-03-11,active
5290,115,Mastercard,2025-06-04,active
5291,4049,Mastercard,2026-04-22,bloquee
5292,5095,Visa,2025-05-28,active
5293,4787,Visa,2024-09-30,active
5294,461,CIB,2024-05-15,active
5295,6117,Visa,2026-04-18,active
5296,6743,CIB,2028-01-12,active
5297,4274,CIB,2028-02-06,bloquee
5298,2143,Visa,2028-10-30,active
5299,2400,CIB,2024-11-10,active
5300,3699,CIB,2028-11-17,active
5301,5456,CIB,2026-07-23,bloquee
5302,6351,CIB,2026-08-20,active
5303,2980,Mastercard,2026-07-07,active
5304,1244,Visa,2028-07-01,active
5305,2516,CIB,2026-04-17,active
5306,497,CIB,2024-02-25,active
5307,4594,CIB,2025-10-29,active
5308,2866,Mastercard,2026-01-11,active
5309,310,CIB,2027-05-16,active
5310,41,CIB,2027-09-26,active
5311,6131,Mastercard,2024-04-23,active
5312,1477,Mastercard,2024-07-20,active
5313,3325,Visa,2026-12-03,active
5314,3091,CIB,2028-04-25,bloquee
5315,6696,Visa,2024-12-13,active
5316,1838,Mastercard,2024-07-09,active
5317,77,Visa,2027-11-12,active
5318,262,Mastercard,2026-01-09,active
5319,5977,Visa,2026-06-15,active
5320,5121,Mastercard,2024-03-15,active
5321,3928,Visa,2025-08-24,bloquee
5322,5660,Mastercard,2025-02-23,active
5323,2585,CIB,2025-06-07,active
5324,1669,Visa,2028-04-09,active
5325,874,CIB,2028-09-15,bloquee
5326,3005,CIB,2024-05-20,active
5327,5387,Mastercard,2025-11-25,expiree
5328,4218,Visa,2028-07-25,bloquee
5329,6864,Mastercard,2025-10-20,active
5330,2425,CIB,2028-02-20,active
5331,6876,Visa,2026-09-19,active
5332,1499,CIB,2026-05-17,active
5333,1578,Mastercard,2028-02-04,active
5334,1497,Visa,2027-08-09,active
5335,5206,Visa,2028-04-07,expiree
5336,6985,Visa,2025-11-12,active
5337,2557,Visa,2027-03-22,active
5338,2348,Visa,2025-02-26,active
5339,4837,Mastercard,2027-03-12,active
5340,3855,CIB,2025-10-27,active
5341,2943,CIB,2024-08-10,expiree
5342,2371,Visa,2028-04-24,expiree
5343,914,CIB,2028-05-20,expiree
5344,6258,CIB,2025-03-21,active
5345,1541,Mastercard,2024-12-06,expiree
5346,1839,CIB,2027-09-20,bloquee
5347,3881,CIB,2028-03-09,active
5348,1482,CIB,2028-04-28,active
5349,1753,CIB,2025-11-15,active
5350,2830,CIB,2028-08-27,active
5351,280,CIB,2025-07-01,active
5352,4444,Mastercard,2027-09-25,active
5353,907,Mastercard,2026-12-21,active
5354,6459,Mastercard,2026-06-01,active
5355,3317,Visa,2027-12-10,bloquee
5356,5324,Visa,2027-08-23,active
5357,1771,Visa,2025-09-26,bloquee
5358,2756,CIB,2025-10-24,active
5359,3844,Mastercard,2027-10-21,active
5360,2371,Mastercard,2028-08-08,active
5361,2510,CIB,2025-08-31,bloquee
5362,832,Visa,2027-04-24,active
5363,1230,Visa,2027-07-29,active
5364,4162,CIB,2027-03-20,active
5365,3834,Mastercard,2024-04-18,active
5366,1151,Mastercard,2024-10-17,active
5367,952,CIB,2028-08-04,active
5368,2494,Visa,2025-12-22,active
5369,1753,CIB,2027-03-01,active
5370,1319,Visa,2026-11-07,expiree
5371,3309,Visa,2024-06-19,expiree
5372,2636,CIB,2026-03-19,active
5373,2522,Mastercard,2025-08-21,expiree
5374,1502,Visa,2025-02-01,active
5375,908,Mastercard,2025-12-10,bloquee
5376,5891,Visa,2025-01-26,active
5377,425,Mastercard,2028-08-01,active
5378,6070,CIB,2027-07-09,active
5379,10,Mastercard,2024-02-21,active
5380,4498,Mastercard,2028-08-16,bloquee
5381,4444,Visa,2028-05-02,expiree
5382,3386,Mastercard,2028-10-08,bloquee
5383,6274,Visa,2028-11-03,expiree
5384,6257,Visa,2024-09-25,bloquee
5385,1388,CIB,2028-06-20,active
5386,2246,CIB,2025-08-13,active
5387,6198,Visa,2025-03-30,bloquee
5388,4024,Visa,2025-02-03,active
5389,4236,CIB,2026-06-19,expiree
5390,4326,Visa,2025-01-24,active
5391,891,Visa,2024-02-10,expiree
5392,3501,Visa,2025-09-18,active
5393,6537,CIB,2027-05-02,bloquee
5394,6632,Visa,2024-10-30,active
5395,4115,Mastercard,2026-08-18,expiree
5396,1193,Visa,2026-11-19,active
5397,4204,Mastercard,2026-02-22,bloquee
5398,1753,CIB,2025-04-02,active
5399,4523,Mastercard,2028-01-07,active
5400,4703,CIB,2024-02-28,active
5401,153,Visa,2026-05-25,active
5402,2156,Visa,2025-05-12,active
5403,132,CIB,2028-04-14,expiree
5404,5786,Mastercard,2025-08-12,bloquee
5405,880,Visa,2026-04-10,active
5406,2659,Visa,2024-03-07,bloquee
5407,2300,CIB,2028-05-27,active
5408,6536,Visa,2024-11-09,expiree
5409,6785,CIB,2024-01-26,active
5410,2945,Visa,2028-04-11,expiree
5411,1572,Visa,2027-07-31,active
5412,359,Visa,2024-03-05,active
5413,6769,Mastercard,2025-04-05,expiree
5414,6092,CIB,2025-10-04,expiree
5415,1848,Visa,2025-01-27,expiree
5416,6970,Visa,2024-05-01,active
5417,3945,Visa,2024-01-18,bloquee
5418,514,CIB,2028-03-02,expiree
5419,3278,CIB,2028-02-06,active
5420,3050,CIB,2025-04-24,active
5421,6326,Mastercard,2027-11-23,expiree
5422,4420,Mastercard,2026-01-18,active
5423,1753,Visa,2026-08-21,active
5424,835,CIB,2026-05-15,active
5425,2325,Mastercard,2026-10-13,expiree
5426,2581,Visa,2028-01-09,active
5427,5238,CIB,2025-07-09,active
5428,3769,Visa,2028-02-06,bloquee
5429,1652,Visa,2025-12-09,expiree
5430,4978,Mastercard,2024-05-02,active
5431,2953,Mastercard,2026-03-17,active
5432,909,Mastercard,2026-06-09,expiree
5433,2319,Mastercard,2024-01-29,expiree
5434,802,Mastercard,2024-09-10,active
5435,5564,Mastercard,2027-04-06,active
5436,1753,Mastercard,2025-09-13,active
5437,1649,CIB,2026-09-09,active
5438,5947,Mastercard,2028-07-06,active
5439,2257,CIB,2025-01-04,active
5440,350,Visa,2025-10-19,expiree
5441,6693,CIB,2028-08-20,active
5442,1555,CIB,2026-09-25,expiree
5443,6061,CIB,2025-01-28,active
5444,2258,Visa,2026-11-12,active
5445,1470,Visa,2026-04-29,bloquee
5446,1534,CIB,2025-02-11,active
5447,3164,Visa,2025-03-23,active
5448,828,Visa,2025-01-12,active
5449,2967,Visa,2025-08-20,expiree
5450,3959,Mastercard,2027-04-28,expiree
5451,4758,Mastercard,2027-08-01,active
5452,4405,Visa,2025-04-15,active
5453,1337,Mastercard,2026-03-12,active
5454,1857,Visa,2024-03-28,active
5455,2537,CIB,2028-07-24,expiree
5456,6138,Visa,2028-10-27,active
5457,1083,Mastercard,2027-07-03,active
5458,4697,CIB,2024-02-02,expiree
5459,1623,Mastercard,2028-09-19,active
5460,6103,Mastercard,2024-12-10,active
5461,1106,Mastercard,2027-08-10,active
5462,4644,Visa,2025-04-02,active
5463,1753,CIB,2028-09-10,active
5464,1753,Mastercard,2027-03-20,active
5465,4651,CIB,2025-05-04,bloquee
5466,1753,CIB,2024-05-04,active
5467,1731,Mastercard,2027-11-14,active
5468,4472,CIB,2026-05-12,bloquee
5469,5941,Visa,2026-10-28,expiree
5470,3393,Mastercard,2027-03-23,active
5471,3204,Mastercard,2028-10-01,bloquee
5472,443,Visa,2024-12-04,active
5473,4216,CIB,2026-02-06,active
5474,1722,CIB,2028-06-10,active
5475,5280,Visa,2026-03-31,active
5476,504,Mastercard,2027-07-27,expiree
5477,2469,Mastercard,2025-05-07,active
5478,5357,CIB,2024-07-10,bloquee
5479,5165,Visa,2027-03-20,expiree
5480,4927,CIB,2028-09-06,active
5481,472,Visa,2025-03-26,expiree
5482,531,Visa,2024-04-29,active
5483,2174,Visa,2028-02-18,active
5484,186,CIB,2024-03-27,active
5485,1401,Visa,2027-01-24,expiree
5486,1753,Visa,2028-04-10,active
5487,679,CIB,2026-11-18,active
5488,95,Mastercard,2025-05-16,active
5489,6079,Visa,2024-06-06,active
5490,772,CIB,2028-07-18,active
5491,2980,CIB,2028-08-14,active
