compte_id,client_id,type_compte,date_ouverture,solde,statut
5762,629,professionnel,2017-09-09,459669.6,actif
5763,2139,courant,2015-01-01,207964.22,actif
5764,3124,epargne,2019-08-05,423237.94,actif
5765,3301,courant,2017-11-28,457774.91,actif
5766,697,epargne,2019-03-31,170695.75,actif
5767,2268,epargne,2016-06-02,32072.25,actif
5768,254,courant,2020-02-25,169480.9,actif
5769,2588,professionnel,2019-02-15,461361.98,actif
5770,4688,epargne,2021-11-30,29059.06,suspendu
5771,3948,epargne,2018-03-29,399418.78,actif
5772,2245,epargne,2023-04-01,303475.77,actif
5773,2682,epargne,2023-07-19,421339.78,actif
5774,1227,epargne,2023-01-13,174968.76,cloture
5775,1386,courant,2020-04-07,200355.66,actif
5776,467,epargne,2019-06-26,331462.41,actif
5777,3400,courant,2023-05-16,168754.8,actif
5778,868,professionnel,2023-10-26,79680.09,cloture
5779,896,courant,2020-02-08,280878.46,cloture
5780,796,epargne,2015-12-11,184547.0,actif
5781,620,professionnel,2023-06-30,335582.15,cloture
5782,2901,epargne,2015-09-19,278328.91,actif
5783,4493,epargne,2020-07-19,443792.73,actif
5784,2374,courant,2020-02-01,453068.46,actif
5785,1126,professionnel,2019-06-08,382876.68,actif
5786,4045,professionnel,2015-04-27,265017.4,actif
5787,2839,courant,2016-02-07,164203.08,actif
5788,3591,professionnel,2023-09-16,328963.05,suspendu
5789,1449,epargne,2023-09-04,126033.22,actif
5790,3640,courant,2019-12-28,71489.77,actif
5791,4616,professionnel,2023-08-04,58198.97,actif
5792,46,epargne,2021-07-02,329732.71,actif
5793,87,courant,2022-04-20,267437.38,suspendu
5794,1802,epargne,2021-02-14,288390.75,actif
5795,1849,professionnel,2022-12-15,195716.95,actif
5796,389,epargne,2019-04-13,60749.46,actif
5797,96976,epargne,2015-08-23,14648.05,actif
5798,114,courant,2022-10-11,173931.63,suspendu
5799,4399,courant,2015-02-03,449561.17,suspendu
5800,4536,epargne,2018-01-17,253451.88,suspendu
5801,2971,epargne,2022-06-07,51323.07,actif
5802,3959,epargne,2015-10-12,216734.31,actif
5803,757,professionnel,2017-09-16,399190.32,actif
5804,1906,epargne,2016-12-30,129472.42,actif
5805,4849,courant,2016-11-19,181190.17,actif
5806,1448,professionnel,2021-03-08,311079.81,actif
5807,1608,epargne,2022-11-22,455795.93,actif
5808,446,professionnel,2016-09-27,85289.0,cloture
5809,2829,professionnel,2019-07-21,404066.73,actif
5810,3204,professionnel,2015-07-01,45302.07,actif
5811,1354,epargne,2021-11-21,398798.65,actif
5812,1771,epargne,2016-08-19,371494.07,cloture
5813,4422,courant,2017-07-13,178838.09,cloture
5814,316,courant,2021-11-11,437497.32,actif
5815,388,professionnel,2021-10-10,359134.94,actif
5816,1856,epargne,2020-09-25,309527.49,cloture
5817,866,epargne,2017-02-04,195712.52,cloture
5818,630,epargne,2022-01-12,75836.73,actif
5819,2845,professionnel,2021-09-30,461845.98,actif
5820,3161,courant,2017-04-04,390274.18,actif
5821,3078,professionnel,2023-04-22,94003.77,actif
5822,497,professionnel,2017-07-09,88894.46,cloture
5823,96976,courant,2015-05-02,193605.16,actif
5824,3598,professionnel,2022-11-17,409690.29,cloture
5825,4579,epargne,2016-08-25,408611.93,actif
5826,1640,professionnel,2019-11-22,446017.06,cloture
5827,417,professionnel,2015-01-28,218508.81,actif
5828,2400,professionnel,2019-11-20,496150.79,suspendu
5829,1974,professionnel,2018-12-09,477327.76,cloture
5830,2267,epargne,2016-01-21,112572.55,cloture
5831,3393,courant,2023-06-13,443792.07,actif
5832,4631,professionnel,2019-03-03,235155.3,actif
5833,44,epargne,2019-10-23,233739.25,actif
5834,418,professionnel,2020-05-10,373788.28,cloture
5835,473,epargne,2022-12-29,7378.1,actif
5836,4340,professionnel,2015-05-27,79902.91,actif
5837,2154,epargne,2016-12-06,498893.71,actif
5838,392,epargne,2015-11-07,448552.78,actif
5839,4469,epargne,2023-05-09,164201.63,actif
5840,4442,professionnel,2015-01-02,270969.63,actif
5841,2519,courant,2021-07-06,79956.76,actif
5842,2667,courant,2022-07-24,81898.25,actif
5843,1506,courant,2021-04-20,346734.14,suspendu
5844,2956,courant,2020-06-08,421105.89,cloture
5845,960,courant,2020-08-09,78500.54,actif
5846,753,epargne,2023-09-05,236991.68,cloture
5847,2831,courant,2021-02-23,61042.41,suspendu
5848,987,professionnel,2019-07-19,43896.63,actif
5849,759,epargne,2016-09-24,63587.76,suspendu
5850,27,epargne,2019-05-24,315975.15,actif
5851,2252,professionnel,2021-05-10,33872.74,actif
5852,4946,courant,2018-09-05,401109.08,actif
5853,3336,professionnel,2017-06-22,392296.94,actif
5854,4684,professionnel,2019-07-07,224036.74,actif
5855,1664,courant,2017-07-26,337192.6,actif
5856,1669,professionnel,2015-10-28,187736.94,actif
5857,3382,courant,2021-12-31,405599.28,actif
5858,1219,epargne,2017-02-03,101792.82,actif
5859,2434,professionnel,2016-06-21,68451.76,actif
5860,570,professionnel,2018-10-10,446793.27,actif
5861,2353,courant,2022-04-30,148740.18,suspendu
5862,2867,professionnel,2018-04-26,42019.04,actif
5863,2582,professionnel,2019-10-06,186416.31,actif
5864,962,epargne,2015-07-17,377073.79,actif
5865,892,epargne,2021-06-28,350620.17,cloture
5866,884,professionnel,2022-08-14,308684.66,actif
5867,3366,courant,2019-01-30,487865.48,cloture
5868,1055,courant,2015-02-18,140595.55,cloture
5869,96976,courant,2018-10-11,345750.93,actif
5870,1961,courant,2021-07-30,2033.67,actif
5871,96976,professionnel,2017-08-12,247829.61,actif
5872,199,epargne,2019-03-04,387391.38,actif
5873,3568,epargne,2022-04-18,257548.63,actif
5874,4094,professionnel,2017-08-07,194349.16,actif
5875,3802,epargne,2023-02-09,366845.79,actif
5876,3495,courant,2022-01-12,251732.79,actif
5877,3978,courant,2015-12-26,421567.61,cloture
5878,1207,courant,2018-03-26,441463.91,actif
5879,3772,courant,2016-08-03,304352.91,suspendu
5880,4441,courant,2020-01-05,232070.75,actif
5881,3824,epargne,2016-09-08,261819.04,suspendu
5882,1136,courant,2015-01-20,281721.72,actif
5883,3392,courant,2021-11-13,230197.11,suspendu
5884,1425,professionnel,2016-02-27,439679.72,actif
5885,4703,epargne,2015-03-12,6885.81,cloture
5886,3269,professionnel,2023-11-28,31647.79,suspendu
5887,3985,professionnel,2015-10-19,155788.96,cloture
5888,3027,courant,2019-07-13,188716.36,actif
5889,191,epargne,2016-04-11,338807.63,actif
5890,1285,professionnel,2019-11-09,50431.52,actif
5891,3739,professionnel,2022-07-14,4194.04,actif
5892,4568,courant,2018-08-11,132201.9,actif
5893,4474,epargne,2019-05-26,128705.84,actif
5894,3736,professionnel,2015-10-04,472061.47,cloture
5895,2226,professionnel,2019-03-13,96198.76,actif
5896,2608,professionnel,2021-06-01,458968.88,actif
5897,1110,epargne,2016-01-08,91398.99,actif
5898,4132,professionnel,2015-07-03,211178.51,actif
5899,3400,epargne,2015-12-15,160088.21,actif
5900,4735,epargne,2020-03-02,111285.23,actif
5901,4086,professionnel,2015-02-23,420932.06,actif
5902,4293,courant,2020-09-09,353019.36,cloture
5903,3595,courant,2017-02-26,209134.12,cloture
5904,4309,professionnel,2023-06-13,11562.24,suspendu
5905,658,epargne,2020-06-11,243305.61,suspendu
5906,807,courant,2022-06-24,100143.26,actif
5907,1369,courant,2023-02-18,334327.59,actif
5908,1127,epargne,2023-03-05,297100.21,actif
5909,2065,courant,2018-05-05,417533.5,actif
5910,4462,courant,2022-08-25,113015.89,cloture
5911,2883,professionnel,2023-02-15,204251.22,actif
5912,4325,epargne,2015-03-29,460793.78,actif
5913,2247,professionnel,2021-10-27,126533.31,actif
5914,942,epargne,2022-07-10,224510.39,actif
5915,3164,courant,2016-12-27,299949.36,actif
5916,4187,professionnel,2020-05-21,421249.67,actif
5917,1026,epargne,2020-11-05,331994.31,actif
5918,2156,epargne,2022-03-06,200950.3,actif
5919,1464,professionnel,2015-12-07,496987.91,actif
5920,3441,epargne,2019-08-13,21835.69,actif
5921,811,epargne,2019-06-03,52106.74,actif
5922,3591,professionnel,2018-12-21,278549.14,actif
5923,4306,courant,2019-01-10,308074.05,cloture
5924,4395,professionnel,2023-12-05,195138.5,actif
5925,2072,epargne,2023-07-11,369820.35,actif
5926,3378,epargne,2016-06-23,30197.79,actif
5927,3056,epargne,2019-07-28,320712.53,actif
5928,2558,courant,2023-05-07,325911.6,actif
5929,2502,professionnel,2017-09-26,205209.29,actif
5930,2996,courant,2021-10-13,15727.31,actif
5931,1218,epargne,2022-01-07,430887.28,cloture
5932,298,professionnel,2022-05-20,37734.52,actif
5933,298,professionnel,2016-06-03,3177.43,actif
5934,3521,epargne,2021-01-18,417265.51,actif
5935,2647,epargne,2020-10-12,471383.76,suspendu
5936,2037,courant,2015-12-06,48043.03,cloture
5937,2202,epargne,2017-03-20,327262.35,cloture
5938,96976,professionnel,2017-08-29,402197.23,actif
5939,2579,courant,2017-03-22,169937.41,actif
5940,4675,professionnel,2022-10-15,343259.21,cloture
5941,463,epargne,2018-05-17,78922.94,actif
5942,3251,epargne,2021-10-20,284775.16,actif
5943,3666,courant,2021-11-15,375503.61,actif
5944,967,epargne,2016-08-02,106699.51,suspendu
5945,8,professionnel,2017-07-01,178799.83,suspendu
5946,3336,epargne,2017-12-30,73847.48,actif
5947,3445,epargne,2019-03-04,155055.74,actif
5948,2512,professionnel,2022-01-15,169215.78,suspendu
5949,2918,courant,2020-06-10,486577.53,actif
5950,4017,professionnel,2019-06-25,39765.96,suspendu
5951,122,courant,2023-08-25,187004.28,actif
5952,2887,courant,2023-06-25,171680.9,actif
5953,4596,epargne,2020-05-20,281890.02,actif
5954,487,epargne,2016-03-09,336552.85,cloture
5955,1341,professionnel,2017-10-20,381350.13,actif
5956,811,epargne,2019-08-29,364267.18,actif
5957,2017,professionnel,2017-04-12,301547.72,actif
5958,2288,epargne,2019-11-21,113631.73,cloture
5959,1192,professionnel,2020-04-04,172525.48,actif
5960,3511,epargne,2019-10-21,439077.44,actif
5961,3871,epargne,2017-03-15,130914.05,actif
5962,3223,professionnel,2019-08-30,456755.51,actif
5963,4178,courant,2020-01-13,51387.25,cloture
5964,3360,epargne,2016-04-07,10891.6,actif
5965,3624,professionnel,2019-12-17,145783.6,actif
5966,4161,courant,2019-03-19,33014.0,actif
5967,1075,courant,2017-03-10,251381.49,actif
5968,4145,epargne,2022-12-29,484805.31,actif
5969,1475,epargne,2023-10-10,296069.76,actif
5970,2980,epargne,2016-07-04,180830.34,cloture
5971,4332,professionnel,2019-06-11,114297.39,actif
5972,2874,epargne,2020-12-16,480629.25,actif
5973,1827,epargne,2018-06-25,459562.52,actif
5974,3829,professionnel,2015-06-16,257056.23,actif
5975,1774,courant,2019-01-27,295460.6,actif
5976,2396,courant,2020-06-28,466478.48,actif
5977,2208,epargne,2015-05-08,371213.34,actif
5978,1012,courant,2023-11-25,81769.03,actif
5979,585,courant,2021-09-10,154283.69,actif
5980,4186,courant,2020-06-07,128013.76,cloture
5981,4536,professionnel,2018-09-12,383607.41,actif
5982,3734,courant,2023-04-18,29119.82,cloture
5983,3637,courant,2021-04-24,473500.97,actif
5984,3295,courant,2021-07-19,334365.52,actif
5985,3316,courant,2019-05-06,356897.22,cloture
5986,1657,courant,2022-04-09,167355.11,actif
5987,4064,professionnel,2023-12-08,26288.37,actif
5988,329,epargne,2023-09-26,310755.93,cloture
5989,1980,epargne,2023-10-19,249378.81,actif
5990,1336,professionnel,2018-03-31,310158.3,actif
5991,1599,epargne,2016-11-07,405380.32,actif
5992,2271,epargne,2016-10-30,433182.85,cloture
5993,4468,professionnel,2018-10-27,490900.19,suspendu
5994,96976,professionnel,2017-08-12,263653.94,actif
5995,1203,professionnel,2015-04-21,50304.4,cloture
5996,2883,courant,2020-05-15,301638.67,actif
5997,1360,epargne,2019-11-01,223166.58,cloture
5998,4048,courant,2021-02-21,321390.28,actif
5999,1582,courant,2016-03-15,488009.35,actif
6000,1866,courant,2018-08-17,320573.14,cloture
6001,2700,epargne,2016-01-31,308130.39,actif
6002,777,epargne,2021-06-15,180387.62,actif
6003,96976,courant,2015-05-07,392947.89,actif
6004,96976,epargne,2020-03-26,331455.89,cloture
6005,2923,professionnel,2022-11-23,28200.56,actif
6006,989,professionnel,2017-02-17,471148.78,actif
6007,438,professionnel,2022-03-05,96640.53,actif
6008,23,epargne,2018-09-02,443561.35,cloture
6009,3139,professionnel,2018-07-17,85302.28,actif
6010,4715,professionnel,2017-11-08,354458.74,suspendu
6011,4080,epargne,2021-07-19,387353.95,actif
6012,4224,professionnel,2023-02-04,158629.66,actif
6013,2851,courant,2019-06-05,379826.4,actif
6014,4031,courant,2015-06-13,222236.49,actif
6015,1580,professionnel,2016-08-25,155240.53,actif
6016,2057,professionnel,2019-07-22,404606.16,cloture
6017,4864,professionnel,2021-05-22,329879.77,actif
6018,4708,professionnel,2021-07-16,87905.37,actif
6019,1659,professionnel,2019-09-24,3171.18,actif
6020,1156,epargne,2022-08-08,470626.61,actif
6021,2907,epargne,2018-11-20,332881.89,actif
6022,2715,courant,2022-07-26,29396.05,actif
6023,4438,courant,2020-12-12,44336.62,suspendu
6024,251,courant,2016-07-11,326515.16,actif
6025,1070,courant,2023-02-11,177564.13,actif
6026,2276,professionnel,2021-05-08,207125.4,suspendu
6027,633,professionnel,2021-12-11,403010.02,actif
6028,3084,courant,2016-07-27,359960.23,actif
6029,2215,courant,2019-08-18,497402.98,cloture
6030,9,courant,2021-09-03,327023.33,actif
6031,3101,professionnel,2020-03-04,230718.96,actif
6032,3235,epargne,2022-10-16,441202.52,actif
6033,4817,professionnel,2023-02-09,239847.11,actif
6034,96976,epargne,2015-01-17,216610.32,actif
6035,173,professionnel,2017-08-01,120651.45,actif
6036,2433,epargne,2018-02-28,58639.54,actif
6037,192,epargne,2016-08-29,418847.58,suspendu
6038,2740,courant,2022-11-16,109863.97,cloture
6039,104,epargne,2018-06-20,388014.7,cloture
6040,96976,professionnel,2015-01-01,475469.64,actif
6041,576,professionnel,2022-02-09,74466.43,actif
6042,4715,professionnel,2021-06-05,55716.13,cloture
6043,3924,courant,2015-11-10,215915.36,actif
6044,96976,courant,2018-09-30,216732.58,cloture
6045,473,epargne,2015-12-31,134597.12,actif
6046,4704,professionnel,2022-12-26,221532.56,actif
6047,1661,courant,2019-11-07,206204.27,actif
6048,3173,professionnel,2015-10-30,274752.09,actif
6049,3443,courant,2017-07-13,74787.24,cloture
6050,96976,courant,2015-04-25,256557.75,cloture
6051,4433,professionnel,2020-04-16,356074.82,actif
6052,4614,professionnel,2023-08-26,453161.47,actif
6053,1776,epargne,2020-12-03,310860.63,suspendu
6054,3209,professionnel,2022-04-30,498116.33,actif
6055,2078,professionnel,2018-03-10,469406.26,actif
6056,293,professionnel,2022-06-28,32401.29,actif
6057,3999,epargne,2021-01-14,7977.67,cloture
6058,96976,courant,2021-07-18,226163.85,actif
6059,720,courant,2020-07-28,190929.0,cloture
6060,4276,courant,2019-09-18,8881.68,actif
6061,4381,courant,2019-12-31,376169.42,actif
6062,4990,professionnel,2017-01-09,320356.27,actif
6063,3442,epargne,2015-12-14,283949.39,actif
6064,1374,professionnel,2018-09-08,330331.29,actif
6065,4670,epargne,2019-01-05,234591.76,actif
6066,1825,courant,2016-01-25,182289.11,actif
6067,611,professionnel,2019-02-08,190603.62,actif
6068,192,courant,2019-09-10,451352.12,actif
6069,2490,epargne,2020-03-11,140711.07,actif
6070,2844,professionnel,2016-02-08,164304.72,actif
6071,96976,professionnel,2019-05-04,453892.53,actif
6072,4626,courant,2016-03-27,311124.97,actif
6073,3556,professionnel,2015-12-04,10554.34,actif
6074,3490,professionnel,2015-11-07,320246.04,cloture
6075,4282,courant,2019-12-17,154150.35,actif
6076,3496,professionnel,2021-08-12,48008.55,actif
6077,3823,professionnel,2017-08-03,417629.83,actif
6078,17,epargne,2022-12-22,25076.49,suspendu
6079,2805,professionnel,2023-10-30,372018.64,actif
6080,96976,epargne,2015-03-14,127472.62,actif
6081,3970,professionnel,2020-06-25,350832.42,actif
6082,56,courant,2018-12-03,29359.92,actif
6083,529,professionnel,2023-11-05,432423.32,actif
6084,2848,professionnel,2022-05-28,89036.65,actif
6085,96976,professionnel,2020-03-02,316833.86,actif
6086,2163,professionnel,2016-09-16,305010.73,actif
6087,2837,professionnel,2018-08-09,90574.86,actif
6088,4908,professionnel,2015-08-24,41375.08,actif
6089,3306,courant,2018-08-11,131178.74,actif
6090,1097,courant,2022-07-16,459672.11,actif
6091,3879,courant,2020-07-27,288627.62,cloture
6092,1356,epargne,2023-08-12,86151.69,actif
6093,2953,professionnel,2021-04-22,131959.67,actif
6094,2098,professionnel,2018-02-03,45701.68,actif
6095,35,courant,2017-01-20,156674.76,cloture
6096,3910,epargne,2019-09-14,389338.41,actif
6097,3037,courant,2018-08-02,311282.17,cloture
6098,2970,epargne,2019-03-24,78547.08,suspendu
6099,3855,epargne,2015-03-28,252120.12,actif
6100,4055,courant,2016-12-30,231422.75,cloture
6101,2620,courant,2018-10-01,73603.63,actif
6102,1186,courant,2018-06-24,284469.11,cloture
6103,3954,professionnel,2022-05-11,162948.01,actif
6104,4520,courant,2023-05-08,98639.11,actif
6105,156,courant,2022-02-24,354728.8,cloture
6106,2669,epargne,2023-11-26,22149.56,cloture
6107,4248,courant,2019-12-24,20833.58,cloture
6108,4433,courant,2023-11-02,189521.26,actif
6109,2846,professionnel,2022-07-01,374248.93,actif
6110,3702,courant,2022-04-12,438324.75,actif
6111,2959,professionnel,2022-11-17,361974.31,actif
6112,4290,courant,2021-03-31,176030.1,actif
6113,1114,epargne,2017-06-11,377866.24,suspendu
6114,96976,epargne,2022-10-30,186637.79,actif
6115,692,epargne,2018-05-15,425057.14,actif
6116,3681,professionnel,2015-06-01,494102.58,actif
6117,2464,courant,2019-11-10,468605.65,actif
6118,2765,epargne,2023-08-31,348297.22,actif
6119,3995,courant,2019-01-08,493623.09,suspendu
6120,4816,professionnel,2023-01-15,3950.73,actif
6121,2727,courant,2023-08-10,92155.54,suspendu
6122,4512,professionnel,2016-04-12,399047.16,actif
6123,96976,professionnel,2021-08-22,400526.0,actif
6124,2980,courant,2023-04-13,396050.14,actif
6125,2361,epargne,2016-12-07,79266.2,actif
6126,3142,courant,2017-11-16,76595.91,actif
6127,1684,epargne,2021-12-09,415560.67,actif
6128,1078,professionnel,2021-07-30,61011.95,actif
6129,3667,courant,2021-05-25,22182.32,actif
6130,4672,professionnel,2018-06-11,302606.34,actif
6131,609,courant,2021-07-16,329011.64,actif
6132,4250,professionnel,2017-08-02,308176.42,actif
6133,1194,professionnel,2023-10-14,499965.09,actif
6134,2508,professionnel,2018-02-26,242371.82,actif
6135,4059,courant,2015-12-22,122733.21,actif
6136,103,epargne,2021-05-29,299248.42,actif
6137,3402,courant,2020-05-17,313274.47,actif
6138,3141,professionnel,2020-02-08,36659.09,actif
6139,1378,professionnel,2023-12-30,273149.24,actif
6140,14,professionnel,2023-10-02,379847.86,actif
6141,3143,courant,2023-12-09,34294.86,cloture
6142,30,epargne,2016-09-10,141171.98,actif
6143,1674,professionnel,2021-10-23,12833.56,cloture
6144,3392,professionnel,2015-07-02,253796.71,actif
6145,4575,professionnel,2023-08-08,143102.05,cloture
6146,2229,courant,2023-04-21,67165.39,actif
6147,1626,courant,2022-05-05,429441.57,actif
6148,4050,epargne,2022-02-02,106206.94,actif
6149,1833,courant,2016-04-16,341974.4,actif
6150,2494,courant,2023-09-20,445953.69,actif
6151,383,professionnel,2022-12-24,284997.34,actif
6152,3079,professionnel,2019-06-13,88288.26,actif
6153,4556,courant,2016-02-13,405367.53,cloture
6154,3871,epargne,2022-11-14,83065.83,actif
6155,1872,courant,2017-02-03,79744.55,actif
6156,3611,epargne,2021-08-05,3685.05,actif
6157,1741,courant,2017-04-06,36083.2,actif
6158,3669,courant,2020-03-31,88866.88,actif
6159,1152,epargne,2020-05-09,262941.41,actif
6160,651,professionnel,2020-05-26,305516.64,actif
6161,3396,courant,2015-06-01,428517.72,actif
6162,2819,courant,2022-09-19,83732.25,actif
6163,4533,professionnel,2016-10-01,4842.0,actif
6164,794,courant,2015-04-26,486786.39,cloture
6165,3766,professionnel,2018-01-28,378868.76,actif
6166,3252,professionnel,2017-11-21,78050.53,actif
6167,148,courant,2018-08-31,331252.22,suspendu
6168,1447,courant,2016-07-19,416260.26,actif
6169,613,epargne,2021-08-08,308065.35,actif
6170,1936,epargne,2015-08-11,467835.6,actif
6171,4022,courant,2015-08-14,316384.31,actif
6172,398,professionnel,2015-02-14,216952.48,cloture
6173,1677,professionnel,2020-12-19,114345.16,suspendu
6174,2969,courant,2016-11-27,477359.11,actif
6175,3451,courant,2020-07-15,487066.91,actif
6176,4721,epargne,2021-06-05,469180.68,actif
6177,291,epargne,2016-04-08,405067.98,suspendu
6178,824,courant,2018-10-07,328763.24,actif
6179,3243,epargne,2018-06-15,27555.1,cloture
6180,4805,courant,2019-12-29,487732.02,actif
6181,765,professionnel,2018-06-06,168983.86,actif
6182,3438,epargne,2020-09-27,119429.82,actif
6183,1822,epargne,2018-10-31,330467.72,actif
6184,2965,epargne,2019-09-24,100306.33,actif
6185,4818,epargne,2023-08-01,9716.45,actif
6186,4528,epargne,2016-09-25,195924.15,actif
6187,3999,epargne,2015-09-30,46261.41,actif
6188,4256,courant,2017-01-23,133995.01,actif
6189,146,courant,2019-05-08,384269.05,suspendu
6190,3033,epargne,2023-09-10,358304.95,actif
6191,2380,epargne,2019-11-22,321416.43,actif
6192,4113,courant,2015-05-13,70222.31,actif
6193,778,epargne,2020-12-02,52580.3,actif
6194,4948,courant,2021-11-27,372064.72,cloture
6195,919,epargne,2020-12-08,16171.87,suspendu
6196,983,professionnel,2017-09-30,194941.46,suspendu
6197,3877,professionnel,2021-01-10,401206.74,actif
6198,772,epargne,2017-09-18,330938.3,actif
6199,4221,professionnel,2019-10-30,495802.03,actif
6200,3534,epargne,2022-03-25,268965.64,actif
6201,4572,professionnel,2023-06-28,392291.97,actif
6202,1165,courant,2019-05-17,422658.25,suspendu
6203,3983,courant,2015-07-05,414202.43,actif
6204,2781,courant,2019-11-02,243943.2,cloture
6205,725,epargne,2019-12-17,392597.47,actif
6206,3843,courant,2022-06-13,468831.05,actif
6207,528,epargne,2021-03-07,290234.05,actif
6208,4587,courant,2015-11-06,72573.67,actif
6209,152,epargne,2020-12-15,152505.07,actif
6210,2582,epargne,2019-04-30,67615.59,actif
6211,1139,professionnel,2019-04-29,101564.24,actif
6212,312,professionnel,2015-06-04,282746.4,suspendu
6213,2139,epargne,2015-12-19,322488.7,actif
6214,3528,professionnel,2020-01-21,220976.5,actif
6215,1623,epargne,2015-02-07,219845.13,actif
6216,96976,epargne,2015-03-21,83704.27,actif
6217,2750,epargne,2018-06-10,330370.99,actif
6218,2086,professionnel,2016-08-02,225053.38,actif
6219,1530,professionnel,2015-06-25,453740.41,actif
6220,568,epargne,2021-04-17,132951.73,actif
6221,3182,courant,2022-08-22,307029.63,actif
6222,4501,epargne,2017-10-20,276854.77,actif
6223,1673,courant,2021-11-28,309218.51,suspendu
6224,216,professionnel,2017-10-13,400676.45,actif
6225,2900,epargne,2016-11-08,68308.97,actif
6226,96976,epargne,2021-07-29,138888.19,actif
6227,3929,epargne,2019-06-02,231768.16,cloture
6228,3133,courant,2020-08-18,449480.52,actif
6229,2892,courant,2016-04-28,324385.6,suspendu
6230,2505,courant,2017-08-22,178091.08,cloture
6231,4753,professionnel,2017-11-26,257320.73,actif
6232,1182,professionnel,2020-11-09,314321.52,cloture
6233,878,epargne,2019-01-21,264356.34,cloture
6234,2641,professionnel,2020-09-03,70477.63,actif
6235,4437,epargne,2020-09-27,416440.41,actif
6236,1001,professionnel,2015-08-08,389476.13,actif
6237,1681,professionnel,2015-09-23,425100.49,actif
6238,124,epargne,2023-04-27,109656.9,actif
6239,4435,courant,2015-11-26,113498.51,suspendu
6240,2372,courant,2016-10-11,368811.01,actif
6241,3801,epargne,2017-06-03,348026.36,cloture
6242,96976,professionnel,2017-02-03,367227.32,actif
6243,4011,courant,2022-10-18,17501.9,actif
6244,3974,epargne,2020-03-19,174174.86,actif
6245,201,epargne,2016-12-24,444813.7,actif
6246,3725,epargne,2023-01-04,103630.0,actif
6247,2013,courant,2020-05-26,372555.26,actif
6248,4058,epargne,2020-05-08,299731.88,actif
6249,1340,professionnel,2021-06-01,90028.21,actif
6250,1345,professionnel,2023-02-04,109220.04,suspendu
6251,1871,epargne,2015-09-24,95327.58,cloture
6252,646,professionnel,2015-09-08,163232.4,actif
6253,2631,professionnel,2016-11-09,461960.12,actif
6254,1914,epargne,2018-04-03,10528.61,actif
6255,4247,professionnel,2018-12-04,75156.56,actif
6256,4154,epargne,2021-07-18,405329.83,actif
6257,3535,courant,2021-01-10,405174.88,actif
6258,4777,courant,2023-01-04,396219.91,actif
6259,2196,courant,2019-01-17,213879.99,actif
6260,2051,professionnel,2018-08-29,231248.24,actif
6261,552,courant,2016-04-12,262765.82,actif
6262,2354,courant,2018-03-16,172229.11,actif
6263,978,epargne,2017-06-06,207027.17,actif
6264,2351,epargne,2021-06-30,462600.77,actif
6265,3648,courant,2019-05-06,230631.64,actif
6266,1876,professionnel,2020-11-06,156017.92,actif
6267,2652,epargne,2022-02-07,435410.72,actif
6268,1590,courant,2016-08-30,389219.93,actif
6269,2678,professionnel,2017-12-30,202262.48,actif
6270,155,courant,2023-11-22,444005.36,actif
6271,4496,courant,2015-10-09,62287.71,actif
6272,2998,epargne,2023-08-18,367900.09,cloture
6273,3315,epargne,2022-05-18,4886.79,actif
6274,387,professionnel,2019-07-03,448532.11,actif
6275,310,professionnel,2017-03-17,140650.84,suspendu
6276,1513,professionnel,2023-12-18,390874.28,actif
6277,3829,courant,2019-06-18,346240.78,actif
6278,4466,epargne,2018-09-13,382050.46,actif
6279,1652,courant,2019-06-16,281987.19,actif
6280,4230,courant,2018-03-26,225711.54,actif
6281,1243,professionnel,2018-06-05,260049.0,suspendu
6282,2503,epargne,2015-02-11,324966.9,actif
6283,4298,professionnel,2018-11-29,138592.09,actif
6284,663,epargne,2019-11-14,245041.61,actif
6285,1515,professionnel,2023-02-13,98794.22,actif
6286,3336,professionnel,2016-08-18,101732.43,actif
6287,3892,professionnel,2017-03-28,444025.88,actif
6288,3993,professionnel,2016-10-03,279132.88,actif
6289,1701,professionnel,2018-02-26,182521.83,actif
6290,2041,courant,2017-12-22,44186.33,actif
6291,520,epargne,2015-11-16,325831.77,actif
6292,2547,courant,2023-01-21,379613.08,actif
6293,110,courant,2023-09-10,246558.47,actif
6294,118,epargne,2017-09-20,206818.65,actif
6295,2056,professionnel,2023-08-28,35477.7,actif
6296,249,courant,2016-07-01,208724.41,actif
6297,1423,professionnel,2023-09-09,334600.0,actif
6298,1814,professionnel,2020-08-05,452853.67,actif
6299,475,professionnel,2017-08-22,482770.91,cloture
6300,3671,professionnel,2023-10-17,48202.91,actif
6301,96976,courant,2020-05-21,122543.19,cloture
6302,4834,professionnel,2017-07-12,121486.0,suspendu
6303,1429,courant,2022-06-18,83696.64,actif
6304,4192,epargne,2016-09-07,429906.4,actif
6305,3538,professionnel,2017-09-16,115599.47,actif
6306,3186,epargne,2015-07-02,32258.93,actif
6307,3160,epargne,2015-08-21,497486.36,actif
6308,635,courant,2015-01-06,127661.64,actif
6309,1299,courant,2018-06-06,378640.68,actif
6310,4494,epargne,2020-03-26,251895.45,actif
6311,1754,epargne,2022-03-30,351317.79,actif
6312,1814,courant,2022-09-10,229595.97,actif
6313,3408,courant,2020-08-23,320311.03,actif
6314,3340,professionnel,2015-11-02,213321.78,cloture
6315,2391,courant,2022-01-09,296831.76,actif
6316,1797,epargne,2021-11-19,465744.7,actif
