usage_id,client_id,date_connexion,canal,action
43516,286,2021-11-24 03:33:05,BaridNet,virement
43517,256,2021-05-16 22:43:45,BBM,virement
43518,91067,2024-05-19 17:49:40,BaridNet,virement
43519,624,2020-07-31 15:40:14,BBM,telechargement releve
43520,3439,2024-09-25 18:57:29,BBM,paiement facture
43521,3423,2022-10-21 20:17:09,BBM,paiement facture
43522,3491,2022-01-26 09:35:09,BaridNet,paiement facture
43523,505,2022-02-10 22:36:32,BBM,consultation
43524,4305,2022-09-06 07:29:00,BaridNet,telechargement releve
43525,3692,2023-11-27 12:28:47,BaridNet,paiement facture
43526,430,2023-05-13 01:51:53,BBM,telechargement releve
43527,3615,2020-05-05 03:40:03,BaridNet,paiement facture
43528,2344,2021-07-08 03:01:31,BaridNet,telechargement releve
43529,4091,2021-01-04 10:39:59,BaridNet,telechargement releve
43530,2656,2022-07-17 22:47:54,BaridNet,virement
43531,1398,2023-08-03 11:43:51,BBM,virement
43532,926,2021-09-13 09:38:56,BBM,paiement facture
43533,3882,2024-03-21 20:12:57,BBM,paiement facture
43534,2133,2023-11-04 14:42:28,BBM,consultation
43535,1142,2020-01-26 18:31:47,BaridNet,telechargement releve
43536,97,2024-02-21 05:22:19,BBM,virement
43537,91067,2020-08-30 11:54:51,BaridNet,consultation
43538,2629,2022-08-21 08:30:12,BBM,telechargement releve
43539,2571,2024-01-15 12:15:59,BaridNet,virement
43540,2908,2022-01-22 20:12:03,BBM,virement
43541,2672,2020-08-19 02:11:40,BBM,consultation
43542,3629,2023-05-19 20:16:46,BaridNet,consultation
43543,1783,2022-12-30 17:58:16,BaridNet,telechargement releve
43544,3218,2021-11-29 11:07:07,BaridNet,telechargement releve
43545,1300,2023-12-23 15:01:21,BBM,telechargement releve
43546,2215,2023-02-23 23:16:33,BaridNet,virement
43547,3451,2022-03-28 01:10:47,BaridNet,paiement facture
43548,4542,2020-10-26 18:57:56,BaridNet,paiement facture
43549,1129,2023-11-14 22:58:13,BBM,telechargement releve
43550,1148,2020-07-30 07:03:56,BBM,consultation
43551,3962,2020-02-01 20:49:59,BBM,telechargement releve
43552,2516,2022-09-26 12:12:39,BaridNet,paiement facture
43553,662,2024-08-27 22:52:39,BaridNet,consultation
43554,4787,2021-01-10 08:01:23,BaridNet,virement
43555,356,2020-01-29 01:38:45,BBM,telechargement releve
43556,2968,2022-07-18 09:20:15,BaridNet,consultation
43557,2899,2020-08-24 18:28:37,BaridNet,telechargement releve
43558,1538,2021-02-25 15:25:09,BBM,paiement facture
43559,3092,2024-04-19 16:15:09,BBM,telechargement releve
43560,1079,2020-08-01 06:47:07,BBM,paiement facture
43561,1733,2024-06-26 13:35:38,BaridNet,consultation
43562,1089,2020-09-13 15:08:05,BBM,consultation
43563,2570,2023-01-07 18:51:16,BaridNet,consultation
43564,614,2024-03-22 05:55:59,BaridNet,consultation
43565,926,2022-01-21 09:22:28,BaridNet,telechargement releve
43566,2058,2021-12-09 09:33:50,BaridNet,virement
43567,3516,2023-01-12 10:39:21,BaridNet,paiement facture
43568,2198,2020-05-19 21:08:07,BBM,consultation
43569,1614,2021-11-05 01:01:59,BaridNet,telechargement releve
43570,3848,2020-01-04 13:49:22,BaridNet,paiement facture
43571,154,2022-04-17 17:35:16,BBM,consultation
43572,4267,2020-02-14 21:02:50,BaridNet,virement
43573,858,2023-02-20 03:48:31,BaridNet,paiement facture
43574,1381,2024-11-20 19:41:09,BaridNet,consultation
43575,2084,2020-10-07 06:57:11,BaridNet,paiement facture
43576,3160,2024-03-05 06:32:28,BBM,virement
43577,4141,2021-09-04 08:40:37,BBM,consultation
43578,3411,2020-03-04 19:36:29,BaridNet,consultation
43579,3943,2021-02-21 13:56:20,BaridNet,telechargement releve
43580,3807,2022-06-30 06:49:59,BBM,telechargement releve
43581,1015,2021-08-15 09:45:09,BaridNet,paiement facture
43582,3381,2020-01-21 10:35:39,BBM,consultation
43583,3543,2023-01-01 17:35:09,BaridNet,paiement facture
43584,1142,2020-01-23 10:59:14,BaridNet,paiement facture
43585,4779,2022-03-02 10:33:57,BBM,paiement facture
43586,2375,2024-08-16 09:00:32,BaridNet,consultation
43587,3632,2024-05-11 16:51:57,BaridNet,paiement facture
43588,209,2020-05-02 13:37:52,BBM,paiement facture
43589,4009,2020-04-05 01:12:43,BBM,consultation
43590,2813,2021-01-29 12:24:32,BaridNet,virement
43591,3089,2020-09-14 10:37:33,BaridNet,consultation
43592,2675,2020-10-21 18:46:58,BaridNet,paiement facture
43593,2447,2021-02-09 16:49:16,BBM,telechargement releve
43594,3483,2021-11-28 15:16:38,BBM,consultation
43595,2684,2020-04-16 15:49:01,BBM,virement
43596,2273,2022-09-20 03:35:06,BBM,paiement facture
43597,2001,2022-08-20 00:48:45,BaridNet,virement
43598,1675,2023-12-26 18:04:45,BBM,consultation
43599,3118,2021-04-10 17:34:38,BBM,paiement facture
43600,4824,2022-09-06 11:41:53,BBM,paiement facture
43601,4628,2022-06-20 03:55:37,BaridNet,consultation
43602,918,2023-06-23 16:12:08,BBM,consultation
43603,392,2023-02-15 00:13:28,BBM,telechargement releve
43604,3869,2021-03-20 03:46:25,BaridNet,paiement facture
43605,1609,2023-02-02 15:12:45,BaridNet,paiement facture
43606,854,2022-09-02 10:34:51,BaridNet,paiement facture
43607,4102,2023-10-24 12:47:20,BaridNet,consultation
43608,2627,2024-08-31 02:30:59,BBM,consultation
43609,1775,2022-11-08 15:09:18,BaridNet,telechargement releve
43610,3145,2022-05-26 12:48:30,BaridNet,consultation
43611,3964,2020-09-19 05:19:06,BaridNet,consultation
43612,4689,2024-09-24 20:13:39,BBM,telechargement releve
43613,3777,2023-02-26 12:24:38,BaridNet,telechargement releve
43614,2632,2021-08-24 15:29:14,BaridNet,telechargement releve
43615,3640,2022-09-14 16:20:19,BBM,telechargement releve
43616,3321,2020-09-02 08:10:07,BBM,paiement facture
43617,1768,2023-09-28 17:02:48,BaridNet,telechargement releve
43618,2903,2024-09-16 11:53:54,BBM,virement
43619,4124,2020-08-03 13:25:17,BaridNet,virement
43620,4003,2024-06-01 06:31:23,BBM,consultation
43621,2379,2024-01-08 14:36:39,BaridNet,consultation
43622,3711,2024-02-05 03:47:57,BaridNet,telechargement releve
43623,1935,2020-04-10 14:48:56,BaridNet,consultation
43624,4536,2021-05-31 14:32:22,BaridNet,consultation
43625,110,2021-04-23 05:41:19,BaridNet,paiement facture
43626,2255,2022-02-07 11:04:37,BBM,paiement facture
43627,2174,2023-08-18 15:39:49,BaridNet,consultation
43628,2651,2024-01-02 14:01:12,BBM,paiement facture
43629,3336,2022-08-01 00:31:09,BBM,telechargement releve
43630,857,2022-04-29 05:55:49,BaridNet,virement
43631,4134,2022-04-07 22:37:34,BBM,telechargement releve
43632,4239,2024-02-18 23:53:02,BBM,telechargement releve
43633,2037,2022-03-15 01:50:25,BaridNet,paiement facture
43634,275,2024-10-31 06:48:23,BaridNet,virement
43635,561,2022-09-09 16:23:01,BBM,telechargement releve
43636,1320,2021-01-09 22:48:35,BaridNet,paiement facture
43637,1239,2020-03-18 03:49:10,BaridNet,telechargement releve
43638,157,2022-05-04 11:51:19,BBM,consultation
43639,165,2023-07-30 03:22:04,BBM,paiement facture
43640,2806,2024-12-12 00:17:48,BaridNet,virement
43641,3064,2024-06-02 04:53:34,BBM,telechargement releve
43642,3603,2020-06-21 22:28:14,BaridNet,paiement facture
43643,3155,2024-09-17 01:34:21,BBM,consultation
43644,1447,2023-01-20 05:19:51,BBM,consultation
43645,2606,2021-03-08 10:48:44,BaridNet,paiement facture
43646,3256,2021-05-31 22:12:02,BaridNet,telechargement releve
43647,3976,2023-01-24 13:32:44,BBM,paiement facture
43648,4279,2021-04-06 19:20:46,BaridNet,consultation
43649,2268,2020-08-13 14:55:23,BaridNet,consultation
43650,909,2023-04-18 23:56:11,BBM,paiement facture
43651,3617,2024-05-27 03:37:01,BaridNet,virement
43652,3204,2023-03-06 12:16:00,BaridNet,virement
43653,1721,2023-10-28 13:48:42,BaridNet,consultation
43654,3079,2022-03-09 15:07:28,BBM,virement
43655,981,2022-09-02 09:34:07,BBM,virement
43656,3600,2021-01-16 07:01:22,BBM,consultation
43657,634,2024-08-18 09:19:24,BBM,consultation
43658,3916,2022-01-15 23:01:24,BaridNet,telechargement releve
43659,4568,2022-06-12 10:24:48,BaridNet,telechargement releve
43660,1584,2021-10-06 16:25:49,BaridNet,consultation
43661,1490,2020-05-15 09:49:10,BaridNet,paiement facture
43662,3473,2022-11-12 14:31:01,BaridNet,paiement facture
43663,3587,2020-02-12 14:01:30,BaridNet,telechargement releve
43664,3564,2022-12-02 11:25:38,BaridNet,virement
43665,3668,2022-05-17 09:34:19,BBM,paiement facture
43666,2297,2022-09-03 13:19:29,BaridNet,virement
43667,3228,2024-05-03 19:45:42,BaridNet,telechargement releve
43668,3396,2022-09-22 11:40:09,BaridNet,telechargement releve
43669,3391,2023-05-03 20:56:47,BaridNet,virement
43670,712,2021-11-11 13:18:17,BaridNet,telechargement releve
43671,2341,2020-01-08 03:28:36,BBM,virement
43672,3510,2021-09-04 01:52:08,BBM,virement
43673,549,2024-11-30 21:21:23,BaridNet,consultation
43674,13,2020-03-30 09:38:36,BaridNet,consultation
43675,2748,2020-05-12 14:58:53,BBM,consultation
43676,2411,2023-09-18 22:56:37,BBM,consultation
43677,1328,2021-09-24 20:38:28,BaridNet,paiement facture
43678,2689,2024-06-07 17:18:57,BaridNet,consultation
43679,3207,2020-08-27 21:54:19,BBM,paiement facture
43680,2758,2020-04-08 07:25:44,BaridNet,consultation
43681,1089,2021-11-26 19:15:04,BBM,virement
43682,740,2022-05-05 16:58:28,BBM,telechargement releve
43683,692,2022-03-21 12:49:51,BBM,consultation
43684,3266,2023-12-15 16:29:45,BBM,telechargement releve
43685,4918,2024-11-16 07:02:11,BaridNet,telechargement releve
43686,3770,2020-06-25 16:06:37,BBM,telechargement releve
43687,434,2020-09-05 01:11:10,BaridNet,consultation
43688,1658,2022-11-30 21:33:55,BaridNet,telechargement releve
43689,3126,2020-09-17 09:58:11,BaridNet,consultation
43690,4614,2020-12-28 18:44:03,BBM,paiement facture
43691,387,2024-05-22 15:26:59,BBM,virement
43692,3949,2023-07-02 07:07:52,BaridNet,virement
43693,2622,2024-12-14 13:31:05,BaridNet,virement
43694,2248,2024-07-01 21:22:53,BBM,consultation
43695,1833,2020-01-24 11:15:29,BBM,paiement facture
43696,4036,2023-01-24 03:18:12,BaridNet,paiement facture
43697,4522,2024-05-05 21:11:34,BaridNet,virement
43698,2583,2022-10-23 21:22:06,BBM,paiement facture
43699,244,2023-01-11 07:46:50,BaridNet,consultation
43700,54,2022-12-25 23:58:01,BBM,consultation
43701,3868,2023-11-11 19:36:54,BBM,paiement facture
43702,3941,2021-07-12 16:50:18,BaridNet,telechargement releve
43703,905,2020-11-02 20:37:32,BaridNet,consultation
43704,2790,2020-10-16 10:56:10,BaridNet,virement
43705,91067,2024-03-17 17:15:45,BBM,telechargement releve
43706,901,2021-03-05 08:11:35,BBM,telechargement releve
43707,1620,2023-11-30 15:12:18,BaridNet,consultation
43708,1040,2022-02-22 12:39:27,BaridNet,paiement facture
43709,3318,2023-03-19 19:09:59,BBM,telechargement releve
43710,4202,2020-10-17 20:10:00,BaridNet,virement
43711,619,2020-02-05 17:56:22,BaridNet,virement
43712,1832,2024-06-05 18:16:22,BBM,consultation
43713,3910,2022-12-08 09:58:36,BaridNet,paiement facture
43714,9,2021-12-05 23:44:08,BaridNet,telechargement releve
43715,295,2022-10-10 16:19:48,BBM,telechargement releve
43716,2622,2023-03-31 22:06:10,BaridNet,paiement facture
43717,3374,2022-06-21 13:50:02,BBM,virement
43718,4246,2023-07-30 10:12:38,BaridNet,virement
43719,836,2021-10-18 06:45:36,BBM,paiement facture
43720,1804,2021-04-26 13:25:06,BaridNet,consultation
43721,2540,2023-01-26 01:02:47,BaridNet,consultation
43722,3015,2020-07-01 11:47:07,BBM,consultation
43723,2274,2020-07-06 11:41:05,BBM,consultation
43724,1310,2022-08-04 19:24:27,BBM,consultation
43725,2543,2024-05-06 13:29:52,BBM,paiement facture
43726,2010,2024-01-11 09:26:44,BaridNet,consultation
43727,2384,2023-12-14 17:49:38,BaridNet,paiement facture
43728,124,2023-11-29 06:53:55,BBM,virement
43729,3467,2020-11-11 05:09:04,BaridNet,consultation
43730,3104,2022-04-11 14:19:33,BBM,telechargement releve
43731,577,2024-08-01 20:11:17,BBM,consultation
43732,1222,2024-03-12 14:28:46,BaridNet,paiement facture
43733,3129,2020-11-22 00:07:31,BBM,telechargement releve
43734,3531,2024-08-22 02:53:55,BBM,telechargement releve
43735,3300,2020-06-14 03:21:44,BBM,paiement facture
43736,2423,2024-10-16 17:31:09,BBM,telechargement releve
43737,3964,2022-07-01 12:20:42,BaridNet,telechargement releve
43738,1617,2021-01-18 10:18:58,BaridNet,paiement facture
43739,751,2023-07-14 21:12:58,BBM,telechargement releve
43740,128,2020-05-25 04:29:04,BBM,paiement facture
43741,3401,2020-07-08 03:58:37,BBM,consultation
43742,4957,2020-01-04 17:23:02,BaridNet,consultation
43743,464,2023-03-20 23:55:28,BaridNet,consultation
43744,3569,2023-07-26 19:36:22,BBM,consultation
43745,708,2024-11-19 16:45:07,BaridNet,consultation
43746,1844,2024-08-15 12:25:07,BaridNet,virement
43747,2832,2024-05-07 12:53:55,BaridNet,telechargement releve
43748,4821,2024-01-17 14:47:44,BaridNet,virement
43749,3278,2020-04-03 14:03:16,BBM,telechargement releve
43750,1029,2020-06-11 01:58:08,BBM,consultation
43751,148,2021-03-11 07:04:03,BaridNet,telechargement releve
43752,3638,2022-04-03 22:10:53,BBM,consultation
43753,3097,2020-12-25 11:25:09,BaridNet,consultation
43754,217,2020-04-21 09:02:20,BBM,consultation
43755,91067,2022-02-11 23:07:01,BBM,paiement facture
43756,1919,2020-01-28 04:58:54,BBM,consultation
43757,672,2022-02-14 13:16:24,BaridNet,paiement facture
43758,4461,2023-04-21 20:04:15,BaridNet,consultation
43759,354,2024-06-25 13:47:34,BaridNet,telechargement releve
43760,2640,2021-09-27 10:36:37,BBM,telechargement releve
43761,1584,2020-04-09 00:09:09,BBM,paiement facture
43762,443,2023-05-31 17:58:11,BBM,paiement facture
43763,17,2020-06-12 16:21:56,BaridNet,consultation
43764,1191,2024-01-10 19:23:19,BBM,consultation
43765,3206,2023-08-26 21:04:10,BaridNet,telechargement releve
43766,4226,2021-05-16 01:47:23,BaridNet,consultation
43767,273,2021-09-02 08:32:53,BBM,paiement facture
43768,4,2024-04-22 16:06:17,BBM,virement
43769,2691,2023-02-04 08:06:50,BaridNet,virement
43770,1909,2020-08-07 07:42:44,BBM,virement
43771,4483,2023-04-13 04:02:28,BaridNet,consultation
43772,2501,2023-07-11 01:59:15,BaridNet,paiement facture
43773,1425,2023-05-31 19:02:02,BaridNet,virement
43774,1701,2020-04-19 08:26:34,BBM,virement
43775,4871,2020-09-23 23:43:44,BBM,telechargement releve
43776,1741,2023-01-15 23:51:50,BaridNet,consultation
43777,1951,2023-11-13 15:25:54,BaridNet,paiement facture
43778,2933,2023-03-23 14:38:17,BaridNet,virement
43779,480,2020-11-23 23:56:43,BBM,telechargement releve
43780,4630,2020-08-01 11:39:07,BaridNet,virement
43781,4534,2023-11-25 05:33:57,BBM,paiement facture
43782,3517,2020-11-10 20:15:29,BaridNet,paiement facture
43783,3768,2022-10-21 19:54:13,BBM,paiement facture
43784,1099,2023-12-24 11:37:25,BBM,paiement facture
43785,4686,2023-07-12 13:35:33,BBM,consultation
43786,3692,2023-05-29 18:50:11,BBM,consultation
43787,1144,2022-09-30 18:52:11,BBM,virement
43788,1000,2021-09-15 09:43:00,BBM,paiement facture
43789,259,2024-05-01 12:56:59,BaridNet,telechargement releve
43790,1738,2021-05-26 18:56:24,BBM,virement
43791,4216,2024-05-01 17:45:20,BBM,virement
43792,388,2024-12-12 06:26:10,BBM,paiement facture
43793,2923,2021-04-13 23:32:13,BBM,virement
43794,979,2022-05-08 14:59:56,BaridNet,telechargement releve
43795,308,2022-06-30 15:39:20,BaridNet,consultation
43796,2968,2021-07-18 13:21:01,BBM,paiement facture
43797,2949,2023-06-15 06:39:03,BaridNet,virement
43798,3349,2021-05-12 12:37:11,BBM,paiement facture
43799,3303,2024-11-02 14:34:06,BaridNet,consultation
43800,2755,2024-05-28 11:06:20,BBM,telechargement releve
43801,4771,2024-01-12 13:18:01,BaridNet,consultation
43802,4470,2021-05-26 21:35:49,BBM,telechargement releve
43803,762,2021-02-22 10:52:15,BBM,consultation
43804,698,2022-10-11 18:13:33,BaridNet,consultation
43805,1064,2022-03-16 00:21:43,BBM,virement
43806,4694,2020-04-28 18:28:52,BBM,telechargement releve
43807,3777,2023-01-13 17:38:00,BaridNet,virement
43808,4127,2021-08-06 17:10:25,BBM,virement
43809,4997,2021-09-26 22:03:20,BBM,virement
43810,2562,2024-05-27 17:18:15,BaridNet,telechargement releve
43811,4352,2020-10-23 21:42:07,BBM,virement
43812,2231,2022-11-29 07:37:22,BBM,consultation
43813,74,2022-07-22 00:49:16,BBM,consultation
43814,949,2023-06-18 22:07:39,BaridNet,consultation
43815,2905,2024-05-12 06:59:29,BBM,paiement facture
43816,1059,2021-04-30 19:59:02,BBM,virement
43817,4325,2024-04-17 17:18:39,BBM,telechargement releve
43818,3005,2023-08-13 06:57:49,BBM,virement
43819,1690,2022-06-07 02:55:59,BBM,telechargement releve
43820,2087,2022-10-16 02:33:18,BaridNet,virement
43821,1908,2022-10-03 08:57:21,BaridNet,consultation
43822,1584,2020-03-09 00:22:15,BBM,paiement facture
43823,3979,2023-08-24 09:07:22,BBM,telechargement releve
43824,628,2024-01-17 12:57:34,BaridNet,consultation
43825,3200,2023-12-31 03:41:55,BBM,consultation
43826,4226,2022-04-18 11:37:53,BaridNet,paiement facture
43827,2242,2021-01-07 13:07:44,BaridNet,virement
43828,3665,2022-12-06 05:43:04,BBM,telechargement releve
43829,2486,2024-12-21 03:48:33,BaridNet,consultation
43830,775,2023-06-19 03:23:47,BBM,telechargement releve
43831,2747,2020-03-16 21:03:17,BBM,consultation
43832,1514,2024-10-22 08:20:30,BaridNet,virement
43833,87,2023-07-09 05:58:29,BBM,virement
43834,365,2021-11-15 03:10:12,BBM,consultation
43835,4689,2021-12-12 08:18:59,BBM,consultation
43836,1597,2020-07-10 23:09:55,BBM,paiement facture
43837,1572,2023-08-15 15:52:48,BaridNet,virement
43838,2703,2024-03-28 06:13:31,BaridNet,paiement facture
43839,3973,2020-06-24 08:10:22,BaridNet,consultation
43840,3899,2024-02-16 21:26:04,BaridNet,virement
43841,2338,2021-06-18 00:29:56,BBM,virement
43842,3767,2020-10-11 08:03:47,BaridNet,virement
43843,1011,2024-03-01 20:56:13,BBM,telechargement releve
43844,4690,2024-06-30 19:12:29,BaridNet,consultation
43845,2519,2022-05-06 02:52:20,BaridNet,paiement facture
43846,1975,2020-04-02 03:16:08,BBM,telechargement releve
43847,2746,2020-10-06 16:09:05,BaridNet,paiement facture
43848,4629,2020-04-25 17:53:36,BBM,consultation
43849,644,2023-11-17 10:46:23,BaridNet,consultation
43850,753,2020-02-18 06:20:48,BBM,telechargement releve
43851,3557,2022-03-14 07:27:28,BBM,virement
43852,584,2022-06-18 22:38:54,BBM,consultation
43853,924,2020-05-03 23:04:51,BaridNet,virement
43854,91067,2024-11-04 06:40:49,BBM,paiement facture
43855,4515,2020-09-16 03:38:14,BaridNet,consultation
43856,2438,2020-01-26 05:05:30,BBM,paiement facture
43857,2887,2022-01-31 03:08:04,BaridNet,telechargement releve
43858,1159,2020-07-05 01:49:15,BaridNet,virement
43859,1617,2022-04-27 06:24:04,BaridNet,paiement facture
43860,4396,2020-10-21 17:11:54,BBM,telechargement releve
43861,2616,2022-09-17 23:50:33,BBM,paiement facture
43862,2807,2023-05-18 22:58:09,BBM,paiement facture
43863,1388,2020-04-07 15:43:25,BBM,virement
43864,1231,2023-10-31 00:55:46,BaridNet,paiement facture
43865,632,2020-02-14 01:35:03,BBM,telechargement releve
43866,3429,2021-12-13 00:02:17,BaridNet,paiement facture
43867,1035,2023-09-12 01:28:35,BaridNet,paiement facture
43868,93,2020-11-02 14:57:38,BBM,virement
43869,2907,2020-06-06 10:42:54,BBM,paiement facture
43870,4502,2024-08-26 01:09:38,BaridNet,paiement facture
43871,4617,2022-06-22 09:24:11,BBM,consultation
43872,3324,2023-02-07 12:50:54,BBM,paiement facture
43873,4156,2022-03-06 07:23:57,BBM,telechargement releve
43874,1941,2020-09-05 02:43:33,BBM,virement
43875,1912,2024-06-13 20:53:40,BaridNet,consultation
43876,2476,2023-07-14 13:03:51,BaridNet,virement
43877,1420,2024-01-01 10:51:41,BaridNet,virement
43878,119,2021-04-18 10:51:00,BBM,telechargement releve
43879,2846,2023-06-04 03:48:52,BBM,paiement facture
43880,4009,2021-08-20 04:07:20,BaridNet,consultation
43881,91067,2020-04-05 02:54:48,BaridNet,consultation
43882,3867,2022-01-22 11:26:19,BBM,consultation
43883,1766,2023-10-27 23:02:50,BBM,virement
43884,4917,2021-06-11 14:05:55,BBM,virement
43885,3776,2020-12-25 12:31:25,BaridNet,telechargement releve
43886,4648,2020-11-08 13:35:23,BBM,telechargement releve
43887,4016,2020-09-03 10:46:57,BBM,virement
43888,3295,2022-04-26 03:19:12,BBM,paiement facture
43889,662,2024-04-04 14:45:22,BaridNet,virement
43890,2050,2020-07-19 14:44:33,BaridNet,virement
43891,1767,2023-12-28 11:39:53,BBM,telechargement releve
43892,3524,2020-07-11 14:14:27,BBM,telechargement releve
43893,2750,2024-11-10 18:18:24,BBM,paiement facture
43894,23,2022-11-28 00:18:54,BaridNet,telechargement releve
43895,4298,2024-11-18 05:19:19,BaridNet,telechargement releve
43896,601,2022-06-03 08:02:38,BaridNet,consultation
43897,91067,2023-12-18 21:42:53,BaridNet,telechargement releve
43898,29,2021-11-25 05:47:56,BaridNet,paiement facture
43899,2585,2022-09-03 08:19:24,BaridNet,telechargement releve
43900,3540,2021-07-05 07:25:03,BaridNet,paiement facture
43901,2908,2022-04-04 15:38:42,BBM,paiement facture
43902,1525,2024-04-24 10:13:25,BaridNet,paiement facture
43903,3303,2021-08-10 00:56:04,BBM,virement
43904,254,2023-03-03 23:29:11,BaridNet,consultation
43905,3826,2024-01-17 21:19:07,BBM,virement
43906,1091,2021-06-29 15:50:41,BaridNet,paiement facture
43907,3244,2023-05-05 01:09:15,BBM,telechargement releve
43908,2691,2024-08-10 05:48:40,BaridNet,virement
43909,4956,2024-02-06 12:38:35,BBM,virement
43910,45,2023-01-01 13:43:23,BaridNet,virement
43911,4021,2023-01-07 14:08:40,BaridNet,virement
43912,628,2022-07-05 18:49:56,BaridNet,telechargement releve
43913,1109,2021-03-10 14:20:54,BaridNet,virement
43914,4605,2022-03-20 13:50:04,BBM,virement
43915,4653,2020-12-03 09:50:22,BBM,telechargement releve
43916,2770,2022-07-11 17:30:09,BaridNet,telechargement releve
43917,2757,2023-01-19 02:08:53,BBM,consultation
43918,195,2022-09-17 13:52:37,BaridNet,paiement facture
43919,4181,2023-12-31 09:44:16,BBM,paiement facture
43920,2084,2020-10-13 15:31:38,BBM,paiement facture
43921,2049,2024-07-10 12:19:30,BBM,virement
43922,760,2020-02-09 01:31:00,BBM,telechargement releve
43923,587,2021-08-06 19:54:59,BBM,virement
43924,2471,2024-01-09 07:58:34,BaridNet,paiement facture
43925,639,2021-01-11 05:43:46,BaridNet,virement
43926,612,2023-02-13 13:44:09,BaridNet,paiement facture
43927,2997,2024-10-15 16:36:43,BBM,consultation
43928,1794,2024-12-13 13:37:52,BaridNet,virement
43929,6,2020-03-15 12:19:11,BaridNet,paiement facture
43930,3472,2024-08-21 11:51:23,BaridNet,virement
43931,607,2024-07-21 01:24:53,BBM,telechargement releve
43932,258,2020-01-25 21:31:14,BaridNet,telechargement releve
43933,450,2021-11-10 13:14:32,BBM,virement
43934,1189,2020-03-16 18:36:45,BBM,telechargement releve
43935,4434,2023-10-05 16:01:01,BaridNet,virement
43936,2686,2023-06-22 19:03:07,BaridNet,virement
43937,1969,2021-12-12 21:41:10,BBM,paiement facture
43938,645,2023-12-10 20:53:29,BaridNet,virement
43939,4974,2022-09-21 03:48:43,BaridNet,telechargement releve
43940,574,2022-05-14 20:41:32,BBM,virement
43941,1885,2020-11-02 15:29:05,BBM,telechargement releve
43942,416,2021-10-18 12:09:31,BaridNet,consultation
43943,3270,2021-08-03 08:54:20,BaridNet,paiement facture
43944,31,2023-10-09 08:53:43,BBM,consultation
43945,884,2022-01-16 15:34:11,BBM,consultation
43946,4331,2024-09-09 22:47:33,BBM,consultation
43947,4610,2021-11-13 00:25:33,BaridNet,virement
43948,3193,2022-03-05 17:07:18,BBM,paiement facture
43949,4292,2023-01-04 16:04:48,BBM,paiement facture
43950,2789,2024-12-09 15:30:36,BBM,virement
43951,1690,2024-01-09 09:00:41,BaridNet,consultation
43952,314,2022-02-12 11:15:14,BaridNet,consultation
43953,4571,2024-11-11 16:58:37,BaridNet,virement
43954,3296,2024-10-31 10:57:33,BaridNet,telechargement releve
43955,4170,2022-02-26 07:53:38,BaridNet,paiement facture
43956,3080,2022-10-12 02:13:34,BBM,paiement facture
43957,417,2021-02-21 09:19:06,BBM,telechargement releve
43958,4080,2022-10-03 15:46:47,BBM,consultation
43959,483,2020-05-14 19:55:41,BaridNet,paiement facture
43960,4033,2021-11-23 03:25:54,BBM,paiement facture
43961,438,2021-11-08 02:34:23,BaridNet,telechargement releve
43962,411,2022-10-30 05:18:53,BBM,paiement facture
43963,1615,2022-03-13 04:53:45,BBM,paiement facture
43964,3299,2021-02-10 19:24:34,BBM,paiement facture
43965,4097,2024-06-16 16:58:36,BaridNet,paiement facture
43966,3176,2024-11-28 15:15:04,BaridNet,paiement facture
43967,1781,2021-03-09 00:34:14,BaridNet,paiement facture
43968,4619,2023-11-22 20:52:53,BBM,consultation
43969,4933,2022-02-25 04:06:23,BaridNet,virement
43970,4319,2024-12-01 10:03:28,BaridNet,telechargement releve
43971,1801,2022-05-23 20:45:24,BBM,paiement facture
43972,4983,2023-02-11 02:45:10,BBM,consultation
43973,2988,2024-01-30 13:55:20,BBM,virement
43974,126,2021-01-08 14:13:30,BBM,paiement facture
43975,2152,2021-07-19 02:34:14,BaridNet,paiement facture
43976,179,2024-02-28 22:44:12,BaridNet,paiement facture
43977,2391,2021-03-28 07:33:14,BaridNet,paiement facture
43978,819,2023-06-12 12:15:55,BaridNet,virement
43979,1844,2021-03-28 11:09:25,BBM,virement
43980,4483,2020-03-03 01:01:50,BaridNet,telechargement releve
43981,835,2024-01-08 13:05:09,BBM,paiement facture
43982,1269,2021-10-22 02:59:29,BaridNet,telechargement releve
43983,4919,2022-10-19 15:05:48,BaridNet,paiement facture
43984,575,2020-03-28 19:42:44,BBM,consultation
43985,383,2020-04-22 15:53:46,BBM,paiement facture
43986,4591,2021-11-16 06:27:38,BBM,paiement facture
43987,2447,2024-06-03 09:42:03,BBM,virement
43988,2088,2022-03-15 10:33:41,BBM,telechargement releve
43989,1660,2023-11-01 11:01:36,BaridNet,virement
43990,4841,2023-10-14 04:34:48,BBM,paiement facture
43991,1121,2023-10-08 13:14:00,BaridNet,telechargement releve
43992,71,2023-05-21 23:39:23,BaridNet,telechargement releve
43993,3610,2021-11-09 23:24:48,BBM,paiement facture
43994,4069,2022-09-28 17:49:27,BaridNet,telechargement releve
43995,91067,2020-12-25 15:05:43,BBM,consultation
43996,4072,2020-05-07 21:34:15,BBM,paiement facture
43997,1490,2022-02-28 13:48:07,BBM,paiement facture
43998,253,2023-06-17 13:09:38,BBM,virement
43999,2832,2024-11-24 01:54:45,BBM,paiement facture
44000,441,2024-07-02 04:52:38,BBM,paiement facture
